"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Massachusetts"	"25"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	21	43555	48.2
	"Massachusetts"	"25"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	44590	Unreliable
	"Massachusetts"	"25"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	17	45347	Unreliable
	"Massachusetts"	"25"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	44953	Unreliable
	"Massachusetts"	"25"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13	41584	Unreliable
	"Massachusetts"	"25"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	14	43738	Unreliable
	"Massachusetts"	"25"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	20	44250	45.2
	"Massachusetts"	"25"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	45117	Unreliable
	"Massachusetts"	"25"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	11	45134	Unreliable
	"Massachusetts"	"25"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	14	41852	Unreliable
	"Massachusetts"	"25"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	43372	Unreliable
	"Massachusetts"	"25"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	42866	Unreliable
	"Massachusetts"	"25"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	43818	Unreliable
	"Massachusetts"	"25"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	41369	Unreliable
	"Massachusetts"	"25"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	16	42818	Unreliable
	"Massachusetts"	"25"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	42186	Unreliable
	"Massachusetts"	"25"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	18	40391	Unreliable
	"Massachusetts"	"25"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	41061	Unreliable
	"Massachusetts"	"25"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	42562	Unreliable
	"Massachusetts"	"25"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	39043	Unreliable
	"Massachusetts"	"25"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	17	39882	Unreliable
	"Massachusetts"	"25"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	39759	Unreliable
	"Massachusetts"	"25"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	37906	Unreliable
	"Michigan"	"26"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	61910	Unreliable
	"Michigan"	"26"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	64857	Unreliable
	"Michigan"	"26"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	64711	Unreliable
	"Michigan"	"26"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	66410	Unreliable
	"Michigan"	"26"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	69212	Unreliable
	"Michigan"	"26"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	66513	Unreliable
	"Michigan"	"26"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	67814	Unreliable
	"Michigan"	"26"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	66726	Unreliable
	"Michigan"	"26"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	68020	Unreliable
	"Michigan"	"26"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	66939	Unreliable
	"Michigan"	"26"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	11	68511	Unreliable
	"Michigan"	"26"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	67979	Unreliable
	"Michigan"	"26"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	64933	Unreliable
	"Michigan"	"26"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	64715	Unreliable
	"Michigan"	"26"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	62435	Unreliable
	"Missouri"	"29"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	39933	Unreliable
	"Missouri"	"29"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	38664	Unreliable
	"Missouri"	"29"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	36810	Unreliable
	"Missouri"	"29"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	36806	Unreliable
	"Nevada"	"32"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	14496	Unreliable
	"Nevada"	"32"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	15601	Unreliable
	"Nevada"	"32"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	15559	Unreliable
	"Nevada"	"32"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	15141	Unreliable
	"Nevada"	"32"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	13528	Unreliable
	"Nevada"	"32"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	15540	Unreliable
	"Nevada"	"32"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	15679	Unreliable
	"Nevada"	"32"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	14411	Unreliable
	"Nevada"	"32"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	14731	Unreliable
	"Nevada"	"32"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	12575	Unreliable
	"Nevada"	"32"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	14450	Unreliable
	"Nevada"	"32"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	14796	Unreliable
	"Nevada"	"32"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	12197	Unreliable
	"Nevada"	"32"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	12458	Unreliable
	"New Jersey"	"34"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	39000	Unreliable
	"New Jersey"	"34"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	37009	Unreliable
	"New Jersey"	"34"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	38470	Unreliable
	"New Jersey"	"34"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	38221	Unreliable
	"New Jersey"	"34"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	39151	Unreliable
	"New Jersey"	"34"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	38699	Unreliable
	"New Jersey"	"34"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	42404	Unreliable
	"New Jersey"	"34"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	47480	Unreliable
	"New Jersey"	"34"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	47137	Unreliable
	"New Jersey"	"34"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	48987	Unreliable
	"New Jersey"	"34"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	47436	Unreliable
	"New Jersey"	"34"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	46853	Unreliable
	"New Jersey"	"34"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	48615	Unreliable
	"New Jersey"	"34"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	47221	Unreliable
	"New Jersey"	"34"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	48016	Unreliable
	"New Jersey"	"34"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	56126	Unreliable
	"New Jersey"	"34"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	55663	Unreliable
	"New Jersey"	"34"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	51854	Unreliable
	"New Jersey"	"34"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	49000	Unreliable
	"New Jersey"	"34"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	12	57098	Unreliable
	"New Jersey"	"34"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	55826	Unreliable
	"New Jersey"	"34"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	51550	Unreliable
	"New Jersey"	"34"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	58086	Unreliable
	"New Jersey"	"34"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	57547	Unreliable
	"New Jersey"	"34"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	55636	Unreliable
	"New Jersey"	"34"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	55084	Unreliable
	"New Jersey"	"34"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	57901	Unreliable
	"New Jersey"	"34"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	15	57634	Unreliable
	"New Jersey"	"34"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	57100	Unreliable
	"New Jersey"	"34"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	55551	Unreliable
	"New Jersey"	"34"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	55300	Unreliable
	"New Jersey"	"34"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	54705	Unreliable
	"New Jersey"	"34"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	58483	Unreliable
	"New Jersey"	"34"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	14	58960	Unreliable
	"New Jersey"	"34"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	57533	Unreliable
	"New Jersey"	"34"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	55133	Unreliable
	"New Jersey"	"34"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	16	56050	Unreliable
	"New Jersey"	"34"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	56218	Unreliable
	"New Jersey"	"34"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	17	58462	Unreliable
	"New Jersey"	"34"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	57491	Unreliable
	"New Jersey"	"34"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	55900	Unreliable
	"New Jersey"	"34"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	56665	Unreliable
	"New Jersey"	"34"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	58279	Unreliable
	"New Jersey"	"34"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	57211	Unreliable
	"New Jersey"	"34"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	53346	Unreliable
	"New Jersey"	"34"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	56468	Unreliable
	"New Jersey"	"34"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	16	57877	Unreliable
	"New Jersey"	"34"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	53221	Unreliable
	"New Jersey"	"34"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	55003	Unreliable
	"New Jersey"	"34"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	55641	Unreliable
	"New Jersey"	"34"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	14	51862	Unreliable
	"New Jersey"	"34"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	54604	Unreliable
	"New Jersey"	"34"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	55107	Unreliable
	"New Jersey"	"34"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	53210	Unreliable
	"New Jersey"	"34"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	52494	Unreliable
	"New Jersey"	"34"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	54410	Unreliable
	"New Jersey"	"34"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	52811	Unreliable
	"New Jersey"	"34"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	51997	Unreliable
	"New Jersey"	"34"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	15	46741	Unreliable
	"New Jersey"	"34"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	45925	Unreliable
	"New Mexico"	"35"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	11043	Unreliable
	"New Mexico"	"35"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	12526	Unreliable
	"New Mexico"	"35"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	14	12370	Unreliable
	"New Mexico"	"35"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	11463	Unreliable
	"New Mexico"	"35"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	12163	Unreliable
	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	12082	Unreliable
	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	12173	Unreliable
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	11822	Unreliable
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	12027	Unreliable
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	11702	Unreliable
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	12113	Unreliable
	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	12218	Unreliable
	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	11917	Unreliable
	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	11376	Unreliable
	"New York"	"36"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	89795	Unreliable
	"New York"	"36"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	90071	Unreliable
	"New York"	"36"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	92433	Unreliable
	"New York"	"36"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	91165	Unreliable
	"New York"	"36"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	91399	Unreliable
	"New York"	"36"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	94854	Unreliable
	"New York"	"36"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	106090	Unreliable
	"New York"	"36"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	109722	Unreliable
	"New York"	"36"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	12	111214	Unreliable
	"New York"	"36"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	104404	Unreliable
	"New York"	"36"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	101016	Unreliable
	"New York"	"36"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	19	110091	Unreliable
	"New York"	"36"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	106465	Unreliable
	"New York"	"36"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	103277	Unreliable
	"New York"	"36"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	109411	Unreliable
	"New York"	"36"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	15	108004	Unreliable
	"New York"	"36"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	14	102818	Unreliable
	"New York"	"36"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	102311	Unreliable
	"New York"	"36"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	108249	Unreliable
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	16	114342	Unreliable
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	15	109674	Unreliable
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	103975	Unreliable
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	101823	Unreliable
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	15	101514	Unreliable
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	21	120343	17.5
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	15	118378	Unreliable
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	21	108083	19.4
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	104134	Unreliable
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	102554	Unreliable
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	15	102480	Unreliable
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	22	116652	18.9
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	17	114902	Unreliable
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	115548	Unreliable
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	18	106728	Unreliable
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	102491	Unreliable
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	100453	Unreliable
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	23	117642	19.6
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	114438	Unreliable
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	17	114441	Unreliable
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	105449	Unreliable
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	100929	Unreliable
	"New York"	"36"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	10	104826	Unreliable
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	24	117408	20.4
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	14	115275	Unreliable
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	25	113718	22.0
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	113855	Unreliable
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	16	113842	Unreliable
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	15	104667	Unreliable
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	20	116950	17.1
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	18	116800	Unreliable
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	114035	Unreliable
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	112835	Unreliable
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	112508	Unreliable
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	119600	Unreliable
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	16	121309	Unreliable
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	21	116013	18.1
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	21	113274	18.5
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	16	111990	Unreliable
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	16	112086	Unreliable
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	11	26504	Unreliable
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	18	112155	Unreliable
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	16	112675	Unreliable
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	22	119870	18.4
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	19	115034	Unreliable
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	20	112329	17.8
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	111008	Unreliable
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	12	24276	Unreliable
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	21	112239	18.7
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13	114082	Unreliable
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	112808	Unreliable
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	118940	Unreliable
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	20	113972	17.5
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	111119	Unreliable
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	25	108599	23.0
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	16	109161	Unreliable
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	26	112434	23.1
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	23	111987	20.5
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	21	118173	17.8
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	17	112893	Unreliable
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	18	107128	Unreliable
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13	107700	Unreliable
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	26	109854	23.7
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	111295	Unreliable
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	110855	Unreliable
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	116724	Unreliable
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	17	106201	Unreliable
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	109615	Unreliable
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	14	106589	Unreliable
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	108878	Unreliable
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	17	110296	Unreliable
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	109540	Unreliable
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	10	18606	Unreliable
